,Class Prefix,Class Number,Class title,Class day,start_time,finish_time,Class instructor,Class location
4552,ENG,311RW-2,Shakespeare,MW,10:00am,11:15am,Sheila Cavanagh,Callaway Center C101
4553,ENG,314W-1,Renaissance Literature 14851603,MW,4:00pm,5:15pm,Ross Knecht,Callaway Center S109
4554,ENG,320W-1,Restoration  Early18th Century LIiterature,TuTh,10:00am,11:15am,Paul Kelleher,Callaway Center S105
4555,ENG,336W-1,The English Victorian Novel,TuTh,11:30am,12:45pm,Emma Davenport,Math & Science Center W307C
4556,ENG,341W-1,20th Century English Novel,TuTh,10:00am,11:15am,Erwin Rosinberg,Candler Library 114
4557,ENG,355W-1,20th Century American Novel,MW,4:00pm,5:15pm,Michelle Wright,Callaway Center S105
4558,ENG,357W-1,Southern Literature,TuTh,11:30am,12:45pm,Barbara Ladd,Callaway Center S105
4559,ENG,359-1,Studies in African American Literature 1900 to Present,TuTh,1:00pm,2:15pm,Valerie Babb,Bowden Hall 116
4560,ENG,366W-1,Topics in Contemporary Drama,MW,4:00pm,5:15pm,Not Listed,Rich Building 201
4561,ENG,368W-1,Literature  Cultural Studies,TuTh,2:30pm,3:45pm,John Johnston,Math & Science Center W307C
4562,ENG,375W-1,Topics Asian AmLit Culture,MW,1:00pm,2:15pm,Erica Kanesaka,Tarbutton Hall 111
4563,ENG,381W-1,Topics In Womens Literature,TuTh,2:30pm,3:45pm,Mandy SuhrSytsma,Callaway Center S109
4564,ENG,383RW-1,Studies In Womens Fiction,MW,1:00pm,2:15pm,Martine Brownley,Tarbutton Hall 106
4565,ENG,383RW-2,Studies In Womens Fiction,TuTh,11:30am,12:45pm,Catherine Nickerson,Candler Library 101
4566,ENG,384RW-1,Criticism,MW,11:30am,12:45pm,Brenton Boyd,Callaway Center C101
4567,ENG,385W-1,Methods for Literary Research,MW,10:00am,11:15am,Geraldine Higgins,Rich Building 108
4568,ENG,389-1,Special Topics Literature,TuTh,10:00am,11:15am,Angelika Bammer,Woodruff Library 214
4569,ENG,389W-1,Special TopicsLiterature,MW,1:00pm,2:15pm,Deborah White,Callaway Center S109
4570,ENG,389-2,Special Topics Literature,MW,10:00am,11:15am,Kimberly Belflower,Rich Building 201
4571,ENG,389W-2,Special TopicsLiterature,MW,2:30pm,3:45pm,Sean Meighoo,Callaway Center S104
4572,ENG,480RW-1,Seminar in PoetryEnglish,MW,1:00pm,2:15pm,Geraldine Higgins,Candler Library 121
4573,ENG,480RW-2,Seminar in PoetryEnglish,MW,10:00am,11:15am,Walter Kalaidjian,Emerson Chemistry Bldg. E101
4574,ENG,482RW-1,Seminar in FictionEnglish,TuTh,1:00pm,2:15pm,Erwin Rosinberg,Callaway Center N118
4575,ENG,485W-1,Topics in Applied Research,TuTh,4:00pm,5:15pm,Mitch Murray,Callaway Center S101
4576,ENG,485W-2,Topics in Applied Research,MW,1:00pm,2:15pm,Ben Miller,Callaway Center C203
4577,ENG,489-2,Special Topic Adv Study English,TuTh,4:00pm,5:15pm,Elizabeth Goodstein,Callaway Center N118
4578,ENG,489W-2,Special Top Adv StudyEnglish,TuTh,10:00am,11:15am,Barbara Ladd,Callaway Center C201
4579,ENG,490W-1,Seminar in Literary Interpretation,TuTh,11:30am,12:45pm,Patricia Cahill,Candler Library 114
4584,ENG,752R-1,Studies In 20th Cent American Lit,TuTh,10:00am,11:15am,Barbara Ladd,Callaway Center C201
4585,ENG,789-1,Special Topics In Literature,W,1:00pm,3:45pm,Paul Kelleher,Callaway Center C201
4586,ENG,789-2,Special Topics In Literature,Tu,1:00pm,3:45pm,Nathan SuhrSytsma,Callaway Center C201
4587,ENG,789-3,Special Topics In Literature,W,4:00pm,7:00pm,Elizabeth Goodstein,MODERN LANGUAGE_128
4588,ENG,791-1,Composition Pedagogy,Th,1:00pm,3:45pm,Kathleen Leuschen,Registrar Room Pool Requested
4589,ENG,796R-1,Survey of English Histories Theories Methods,M,10:00am,12:45pm,Deepika Bahri,Callaway Center C201
4592,ENGCW,271W-2,Introduction to Poetry Writing,Tu,2:30pm,5:30pm,Not Listed,Emerson Chemistry Bldg. E103
4593,ENGCW,271W-3,Introduction to Poetry Writing,W,2:30pm,5:30pm,Robyn Schiff,Ignatius Few Building_131
4594,ENGCW,272W-1,Introduction to Fiction Writing,M,2:30pm,5:30pm,Joseph Skibell,MODERN LANGUAGE_219
4595,ENGCW,272W-2,Introduction to Fiction Writing,Tu,2:30pm,5:15pm,T Cooper,Callaway Center S104
4596,ENGCW,272W-3,Introduction to Fiction Writing,W,2:30pm,5:15pm,Sanjena Sathian,Carlos Hall 211
4597,ENGCW,272W-4,Introduction to Fiction Writing,Th,1:00pm,3:45pm,Tiphanie Yanique,Callaway Center C201
4598,ENGCW,370RW-1,Creative Writing Intermediate Fiction,Tu,2:30pm,5:30pm,Tayari Jones,MODERN LANGUAGE_219
4599,ENGCW,370RW-2,Creative Writing Intermediate Fiction,W,2:30pm,5:30pm,T Cooper,Woodruff Library 215
4600,ENGCW,370RW-3,Creative Writing Intermediate Fiction,Th,2:30pm,5:30pm,Sanjena Sathian,Carlos Hall 211
4601,ENGCW,371RW-1,Creative Writing Intermediate Poetry,M,2:30pm,5:30pm,Not Listed,Woodruff Library 215
4602,ENGCW,371RW-2,Creative Writing Intermediate Poetry,Tu,2:30pm,5:30pm,Not Listed,Callaway Center S103
4603,ENGCW,372RW-1,Intermediate Playwriting,Tu,2:30pm,5:30pm,Kimberly Belflower,Rich Building 207
4604,ENGCW,376RW-1,Creative Writing Intermediate NonFiction,Tu,2:30pm,5:30pm,Joseph Skibell,Woodruff Library 874
4605,ENGCW,378RW-1,Screenwriting,Th,2:30pm,5:30pm,Not Listed,Callaway Center S104
4606,ENGCW,378RW-2,Screenwriting,TuTh,4:00pm,5:15pm,Joe Conway,Rich Building 104
4607,ENGCW,385RW-1,GA Civil Rights Cold Cases,Tu,2:30pm,5:15pm,Hank Klibanoff,Woodruff Library 215
4608,ENGCW,270W-1,Intro to Creative Writing,W,2:30pm,5:15pm,Tameka Conley,Seney Hall 310 Oxford
4609,ENGCW,272W-1,Introduction to Fiction Writing,Tu,2:30pm,5:15pm,Tameka Conley,Pierce Hall 228 Conference Roo
4610,ENG,185-1,Writing and Inquiry in the Liberal Arts,TuTh,11:30am,12:45pm,Olivia Hendricks,Humanities Hall 201
4611,ENG,185-2,Writing and Inquiry in the Liberal Arts,TuTh,10:00am,11:15am,Eric Solomon,Seney Hall 209 Oxford
4612,ENG,185-3,Writing and Inquiry in the Liberal Arts,TuTh,2:30pm,3:45pm,Olivia Hendricks,Humanities Hall 201
4613,ENG,185-4,Writing and Inquiry in the Liberal Arts,MW,2:30pm,3:45pm,Adriane Ivey,Seney Hall 209 Oxford
4614,ENG,185-5,Writing and Inquiry in the Liberal Arts,TuTh,1:00pm,2:15pm,Olivia Hendricks,Humanities Hall 201
4615,ENG,185-6,Writing and Inquiry in the Liberal Arts,MW,4:00pm,5:15pm,Sarah Higinbotham,Pierce Hall 237
4616,ENG,185-7,Writing and Inquiry in the Liberal Arts,MW,4:00pm,5:15pm,Steven Watts,Seney Hall 215 Oxford
4617,ENG,185-8,Writing and Inquiry in the Liberal Arts,MW,2:30pm,3:45pm,Steven Watts,Seney Hall 215 Oxford
4618,ENG,185-9,Writing and Inquiry in the Liberal Arts,MW,11:30am,12:45pm,Brad Hawley,Pierce Hall 227 Seminar Room
4619,ENG,185-10,Writing and Inquiry in the Liberal Arts,MW,10:00am,11:15am,Brad Hawley,Pierce Hall 227 Seminar Room
4620,ENG,185-11,Writing and Inquiry in the Liberal Arts,MW,8:30am,9:45am,Brad Hawley,Pierce Hall 227 Seminar Room
4621,ENG,185-12,Writing and Inquiry in the Liberal Arts,TuTh,4:00pm,5:15pm,Stacy McQuaide,Johnson Hall 102
4622,ENG,185-13,Writing and Inquiry in the Liberal Arts,TuTh,2:30pm,3:45pm,Stacy McQuaide,Johnson Hall 102
4623,ENG,186-1,Writing and Inquiry in the Liberal Arts for Multilingual Students,TuTh,8:30am,9:45am,Olivia Hendricks,Johnson Hall 102
4624,ENG,186-2,Writing and Inquiry in the Liberal Arts for Multilingual Students,MW,8:30am,9:45am,Steven Watts,Pierce Hall 228 Conference Roo
4625,ENG,186-3,Writing and Inquiry in the Liberal Arts for Multilingual Students,MW,10:00am,11:15am,Steven Watts,Pierce Hall 228 Conference Roo
4626,ENG,186-4,Writing and Inquiry in the Liberal Arts for Multilingual Students,TuTh,10:00am,11:15am,Stacy McQuaide,Humanities Hall 201
4627,ENG,2.02E+01,Writing Center Practicum,Tu,4:00pm,4:50pm,Leigh Elion,Pierce Hall 140
4628,ENG,205W-1,Poetry,TuTh,2:30pm,3:45pm,Adriane Ivey,Pierce Hall 227 Seminar Room
4629,ENG,255W-1,Survey of English Lit To 1660,MW,11:30am,12:45pm,Sarah Higinbotham,Seney Hall 310 Oxford
4630,ENG,311WE-1,Shakespeare,MW,10:00am,11:15am,Sarah Higinbotham,Seney Hall 310 Oxford
4631,ENG,336W-1,The English Victorian Novel,TuTh,4:00pm,5:15pm,Christine Loflin,Pierce Hall 238
4632,ENG,345W-1,Contemporary World Literature,MW,2:30pm,3:45pm,Christine Loflin,Pierce Hall 228 Conference Roo
4633,ENG,380RW-1,Topic WritingRhetoricLiteracy,TuTh,1:00pm,2:15pm,Leigh Elion,Seney Hall 209 Oxford
4634,ENG,381RW-1,Topics In Womens Literature,TuTh,4:00pm,5:15pm,Eric Solomon,Seney Hall 209 Oxford
4635,ENG,389RQW-1,Special Topics In Literature,TuTh,11:30am,12:45pm,Eric Solomon,Seney Hall 209 Oxford
4636,ENGRD,101-1,Rhetorical CompositionCritical Reading,MW,10:00am,11:15am,David Morgen,Woodruff Library 214
4637,ENGRD,101-2,Rhetorical CompositionCritical Reading,MW,10:00am,11:15am,Em Nordling,Ignatius Few Building_131
4638,ENGRD,101-3,Rhetorical CompositionCritical Reading,MW,11:30am,12:45pm,Angela Tharpe,Callaway Center N203
4639,ENGRD,101-4,Rhetorical CompositionCritical Reading,MW,11:30am,12:45pm,Nia Judelson,Ignatius Few Building_131
4640,ENGRD,101-5,Rhetorical CompositionCritical Reading,MW,1:00pm,2:15pm,Mahmuda Sharmin,Woodruff Library 214
4641,ENGRD,101-6,Rhetorical CompositionCritical Reading,MW,2:30pm,3:45pm,Mahmuda Sharmin,Anthropology Building 107
4642,ENGRD,101-7,Rhetorical CompositionCritical Reading,MW,1:00pm,2:15pm,Anmol Sahni,New Psyc Bldg 220 (36 Eagle Ro
4643,ENGRD,101-8,Rhetorical CompositionCritical Reading,MW,2:30pm,3:45pm,Greg Palermo,Callaway Center N203
4644,ENGRD,101-9,Rhetorical CompositionCritical Reading,TuTh,8:30am,9:45am,Md Uddin,Callaway Center N203
4645,ENGRD,101-10,Rhetorical CompositionCritical Reading,TuTh,10:00am,11:15am,Md Uddin,Callaway Center N203
4646,ENGRD,101-11,Rhetorical CompositionCritical Reading,TuTh,10:00am,11:15am,Mandy SuhrSytsma,Candler Library 124
4647,ENGRD,101-12,Rhetorical CompositionCritical Reading,TuTh,11:30am,12:45pm,Mandy SuhrSytsma,Candler Library 121
4648,ENGRD,101-13,Rhetorical CompositionCritical Reading,TuTh,11:30am,12:45pm,Mitch Murray,Callaway Center N203
4649,ENGRD,101-14,Rhetorical CompositionCritical Reading,TuTh,1:00pm,2:15pm,Mitch Murray,Callaway Center N203
4650,ENGRD,101-15,Rhetorical CompositionCritical Reading,TuTh,1:00pm,2:15pm,Bernard Krumm,Emerson Chemistry Bldg. E103
4651,ENGRD,101-16,Rhetorical CompositionCritical Reading,TuTh,5:30pm,6:45pm,Bernard Krumm,Callaway Center N203
4652,ENGRD,101-17,Rhetorical CompositionCritical Reading,MW,11:30am,12:45pm,Julian Currents,Emerson Chemistry Bldg. E103
4653,ENGRD,101-18,Rhetorical CompositionCritical Reading,TuTh,2:30pm,3:45pm,Julian Currents,Woodruff Library 773
4654,ENGRD,101-19,Rhetorical CompositionCritical Reading,TuTh,2:30pm,3:45pm,Donna McDermott,Callaway Center N203
4655,ENGRD,101-20,Rhetorical CompositionCritical Reading,TuTh,4:00pm,5:15pm,Donna McDermott,Callaway Center N203
4656,ENGRD,101-21,Rhetorical CompositionCritical Reading,MW,4:00pm,5:15pm,Not Listed,Callaway Center N203
4657,ENGRD,101-22,Rhetorical CompositionCritical Reading,MW,8:30am,9:45am,Not Listed,Callaway Center N203
4658,ENGRD,101-23,Rhetorical CompositionCritical Reading,MW,10:00am,11:15am,Not Listed,Callaway Center N203
4659,ENGRD,101-24,Rhetorical CompositionCritical Reading,MW,1:00pm,2:15pm,Not Listed,Callaway Center N203
4660,ENGRD,101-25,Rhetorical CompositionCritical Reading,TuTh,2:30pm,3:45pm,Not Listed,Candler Library 123
4661,ENGRD,101-26,Rhetorical CompositionCritical Reading,TuTh,4:00pm,5:15pm,Not Listed,Candler Library 123
4662,ENGRD,101-27,Rhetorical CompositionCritical Reading,TuTh,5:30pm,6:45pm,Not Listed,Candler Library 123
4663,ENGRD,123R-1,Communicative Grammar,Tu,10:00am,11:15am,Jane OConnor,MODERN LANGUAGE_219
4664,ENGRD,123R-2,Communicative Grammar,Th,1:00pm,2:15pm,Jane OConnor,MODERN LANGUAGE_219
4665,ENGRD,190-1,FSEM Rhetoric and Discourse,MW,8:30am,9:45am,Daniel Bosch,Callaway Center S104
4666,ENGRD,201W-1,Multimedia Journalism,MW,4:00pm,5:15pm,Donna McDermott,Ignatius Few Building_129
4668,ENGRD,220W-1,Rhetorical Studies,MW,2:30pm,3:45pm,Not Listed,Candler Library 122
4669,ENGRD,221RW-1,Advanced Writing Workshop,TuTh,11:30am,12:45pm,Md Uddin,Woodruff Library 214
4670,ENGRD,221RW-2,Advanced Writing Workshop,TuTh,10:00am,11:15am,Greg Palermo,Ignatius Few Building_131
4674,ENGRD,224R-1,English for ETSI Students,TuTh,11:30am,12:45pm,Jane OConnor,MODERN LANGUAGE_219
4675,ENGRD,230W-1,Professional Writing,TuTh,1:00pm,2:15pm,Melissa Yang,Woodruff Library 214
4676,ENGRD,302W-1,Technical Writing,TuTh,2:30pm,3:45pm,Greg Palermo,Math & Science Center N301
4677,ENGRD,302W-2,Technical Writing,MW,10:00am,11:15am,Ben Miller,North Decatur Building 111
4678,ENGRD,316W-1,Rhetorics of Resistance,TuTh,10:00am,11:15am,Kathleen Leuschen,New Psyc Bldg 493 (36 Eagle Ro
4679,ENGRD,349W-1,Writing for Publication,TuTh,10:00am,11:15am,Robert Birdwell,Emerson Chemistry Bldg. E101
4680,POLS,100-1,National PoliticsUnited States,MW,2:30pm,3:45pm,Alexander Bolton,Math & Science Center E208
4681,POLS,110-1,Introduction to International Politics,TuTh,1:00pm,2:15pm,Eric Reinhardt,White Hall 101
4682,POLS,111-1,Principles of Political Science,MW,10:00am,11:15am,Danielle Jung,Anthropology Building 303
4683,POLS,150-1,Foundations of American Democracy,TuTh,11:30am,12:45pm,Not Listed,White Hall 110
4684,POLS,190-1,Fresh Sem Poli Sci,Th,8:00pm,10:00pm,Hubert Tworzecki,Callaway Center S501/Tarbutton Hall 218
4685,POLS,190-2,Fresh Sem Poli Sci,TuTh,5:30pm,6:45pm,Courtney Brown,Candler Library 121
4686,POLS,190-3,Fresh Sem Poli Sci,MW,10:00am,11:15am,Dan Reiter,Anthropology Building 105
4687,POLS,190-4,Fresh Sem Poli Sci,MW,2:30pm,3:45pm,Thomas Lancaster,Tarbutton Hall 218
4688,POLS,190-5,Fresh Sem Poli Sci,MW,4:00pm,5:15pm,Kiela Crabtree,Candler Library 124
4689,POLS,201-1,Classical Political Thought,MW,4:00pm,5:15pm,Not Listed,White Hall 102
4690,POLS,202-1,Modern Political Thought,TuTh,1:00pm,2:15pm,Peter Wilkin,White Hall 111
4691,POLS,208-1,Research Design and Methods,MW,11:30am,12:45pm,David Davis,White Hall 207
4692,POLS,208-2,Research Design and Methods,F,10:00am,10:50am,Not Listed,Candler Library 101
4693,POLS,208-3,Research Design and Methods,F,10:00am,10:50am,Not Listed,Candler Library 114
4694,POLS,208-4,Research Design and Methods,F,9:00am,9:50am,Not Listed,Candler Library 101
4695,POLS,208-5,Research Design and Methods,F,11:00am,11:50am,Not Listed,Candler Library 101
4696,POLS,208-6,Research Design and Methods,F,1:00pm,1:50pm,Not Listed,Candler Library 114
4697,POLS,227-1,Environmental Policy,TuTh,2:30pm,3:45pm,Lance Gunderson,Math & Science Center N302
4698,POLS,285-1,Spec Topics Political Science,MW,11:30am,12:45pm,Geoffrey Levin,Callaway Center N118
4699,POLS,300-1,Social Choice and Elections,MW,10:00am,11:15am,Elizabeth Penn,White Hall 206
4700,POLS,310W-1,Research Statistical Modeling,TuTh,4:00pm,5:15pm,Courtney Brown,White Hall 103
4701,POLS,320-1,Political Violence,TuTh,1:00pm,2:15pm,Emily Gade,White Hall 206
4702,POLS,321-1,Comparative Political Economy,MW,1:00pm,2:15pm,Thomas Lancaster,White Hall 102
4703,POLS,340-1,Race and Extralegal Violence,TuTh,4:00pm,5:15pm,Kiela Crabtree,White Hall 102
4704,POLS,346-1,African American Politics,MW,5:30pm,6:45pm,Andra Gillespie,Anthropology Building 303
4705,POLS,347-1,Latino Politics in the US,MW,1:00pm,2:15pm,Bernard Fraga,White Hall 111
4706,POLS,352-1,Constitutional Law,MW,10:00am,11:15am,Steve Visco,White Hall 112
4707,POLS,353-1,Civil Liberties,TuTh,11:30am,12:45pm,Devon Thurman,White Hall 206
4708,POLS,360-1,Public Policy,TuTh,10:00am,11:15am,Eddy Yeung,Math & Science Center W201
4709,POLS,368-1,Urban Public Policy,TuTh,4:00pm,5:15pm,Michael Owens,White Hall 110
4710,POLS,370A-1,Community Building and Social Change I  Principles and Perspectives,MW,11:30am,12:45pm,Michael Rich,Tarbutton Hall 218
4711,POLS,385-2,Special Topics Political Science,TuTh,11:30am,12:45pm,Courtney Freer,Anthropology Building 303
4712,POLS,385-3,Special Topics Political Science,TuTh,2:30pm,3:45pm,Courtney Freer,White Hall 206
4713,POLS,385-4,Special Topics Political Science,W,4:00pm,6:45pm,Holli Semetko,White Hall 112
4714,POLS,385-6,Special Topics Political Science,MW,10:00am,11:15am,John Patty,White Hall 111
4716,POLS,394-1,Research Topics in Political Science,M,1:00pm,3:45pm,Not Listed,Tarbutton Hall 313
4717,POLS,394-2,Research Topics in Political Science,TuTh,1:00pm,2:15pm,Hantao He,Anthropology Building 107
4718,POLS,394-3,Research Topics in Political Science,MW,4:00pm,5:15pm,Yawei Liu,Emerson Chemistry Bldg. E101
4719,POLS,394-4,Research Topics in Political Science,Tu,1:00pm,3:45pm,Bernard Fraga,Tarbutton Hall 313
4724,POLS,494-1,Research Topics Seminar in Political Science,MW,5:30pm,6:45pm,Jessica Sun,Candler Library 101
4725,POLS,494W-1,Research Topics Seminar in Political Sciences,M,8:30am,11:15am,Lazare Kovo,North Decatur Building 112
4726,POLS,494-2,Research Topics Seminar in Political Science,TuTh,1:00pm,2:15pm,Matthew Gunning,Anthropology Building 105
4727,POLS,494W-2,Research Topics Seminar in Political Sciences,MW,2:30pm,3:45pm,Beth Reingold,Candler Library 114
4728,POLS,495W-1,Research Honors Tutorial,TuTh,8:30am,9:45am,Renard Sexton,Anthropology Building 303
4730,POLS,497R-1,Directed Study,F,11:30am,12:45pm,Judd Owen,Tarbutton Hall 106
4732,POLS,507-1,Research Design  Data Collection,Tu,1:00pm,3:45pm,Tom Clark,Tarbutton Hall 120A
4733,POLS,508-1,Mathematical Tools for Politicial Scientists,MW,1:00pm,2:15pm,Elizabeth Penn,Tarbutton Hall 120A
4734,POLS,514-1,Advanced Game Theory,MW,11:30am,12:45pm,John Patty,Tarbutton Hall 120A
4735,POLS,520-1,Comparative Government  Politics,F,1:00pm,3:45pm,Miguel Robayo,Tarbutton Hall 120A
4736,POLS,570-1,Empirical Methods 2,M,2:30pm,5:30pm,Adam Glynn,Tarbutton Hall 120A
4737,POLS,585-1,Variable Topics Seminar,Tu,1:00pm,3:45pm,David Davis,Registrar Room Pool Requested
4738,POLS,585-2,Variable Topics Seminar,W,2:30pm,5:30pm,Renard Sexton,Tarbutton Hall 120A
4739,POLS,585-3,Variable Topics Seminar,MW,10:00am,11:15am,John Patty,White Hall 111
4740,POLS,585-4,Variable Topics Seminar,MW,5:30pm,6:45pm,Jessica Sun,Candler Library 101
4742,POLS,795-1,Teaching Political Science,Th,2:30pm,3:45pm,Eric Reinhardt,Tarbutton Hall 120A
4745,POLS,354-1,Criminal Justice,TuTh,2:30pm,3:45pm,Salmon Shomade,Johnson Hall 201
4748,DM,700-1,Becoming a Reflective Practitioner,W,12:30pm,2:00pm,Susan Reynolds,Online
4749,DM,701-1,First Year Colloquy I,M,12:30pm,1:30pm,Susan Reynolds,Online
4750,DM,701-2,First Year Colloquy I,M,12:30pm,1:30pm,Susan Reynolds,Online
4751,DM,703-1,Second Year Colloquy,M,2:00pm,3:00pm,Joy McDougall,Online
4752,DM,703-2,Second Year Colloquy,M,2:00pm,3:00pm,Joel LeMon,Online
4753,DM,704-1,Third Year Colloquy,M,3:30pm,4:30pm,Ellen Marshall,Online
4754,DM,704-2,Third Year Colloquy,M,3:30pm,4:30pm,Nick Peterson,Online
4755,DM,712-1,Ecclesiologies in Action,W,2:00pm,3:30pm,Joy McDougall,Online
4756,DM,715-1,Lead  Wit 2 Engagng the Wrld,W,3:30pm,5:00pm,Ellen Marshall,Online
4757,DM,722-1,Issues in Old Testament Interpretation,W,2:00pm,3:30pm,Joel LeMon,Online
4758,DM,725-1,Preaching the Bible,W,3:30pm,5:00pm,Nick Peterson,Online
4822,ECON,422-1,Economic Forecasting,MW,10:00am,11:15am,Sue Mialon,Rich Building 211
4824,ENG,355W-1,20th Century American Novel,MW,4:00pm,5:15pm,Michelle Wright,Callaway Center S105
4825,ENG,485W-1,Topics in Applied Research,TuTh,4:00pm,5:15pm,Mitch Murray,Callaway Center S101
4826,ENG,485W-2,Topics in Applied Research,MW,1:00pm,2:15pm,Ben Miller,Callaway Center C203
4827,ENGRD,101-13,Rhetorical CompositionCritical Reading,TuTh,11:30am,12:45pm,Mitch Murray,Callaway Center N203
4828,ENGRD,101-14,Rhetorical CompositionCritical Reading,TuTh,1:00pm,2:15pm,Mitch Murray,Callaway Center N203
4829,ENGRD,302W-2,Technical Writing,MW,10:00am,11:15am,Ben Miller,North Decatur Building 111
4830,ENVS,247-1,Ecology,MW,11:30am,12:45pm,Miguel Reyes,1462 Clifton Rd 230
4831,ENVS,347-1,Landscapes and Geomorphology,TuTh,11:30am,12:45pm,Michael Page,Math & Science Center W502
4832,ENVS,347L-1,Geomorphology Laboratory,Th,1:00pm,3:45pm,Michael Page,Math & Science Center W502
4833,ENVS,370A-1,Community Building and Social Change I  Principles and Perspectives,MW,11:30am,12:45pm,Michael Rich,Tarbutton Hall 218
4834,ENVS,485W-1,Special Topics,TuTh,4:00pm,5:15pm,Mitch Murray,Callaway Center S101
4835,EPI,563-1,Concepts and Applications in Spatial Epidemiology,Th,3:00pm,4:20pm,Michael Kramer,TBA
4836,EPI,791-1,Teaching Epidemiology,F,1:00pm,2:50pm,Michael Goodman,TBA
4842,FILM,101-3,Introduction to Film,Tu,11:30am,12:45pm,Michele Schreiber,White Hall 205/Rich Building 104
4844,HIST,351-1,TopicsNonUS Economic History,TuTh,5:30pm,6:45pm,Judith Miller,Bowden Hall 118
4845,HIST,384-1,Slavery in US History and Culture,MW,4:00pm,5:15pm,Michelle Gordon,Candler Library 101
4846,HIST,412W-1,Music and Politics,W,6:00pm,8:45pm,Judith Miller,Bowden Hall 118
4848,HLTH,310-1,Defining Health Biocultural Perspectives,TuTh,1:00pm,2:15pm,Michelle Lampl,Online
4849,HPM,501-1,Pub Health  Health Resource Alloc,Th,9:00am,11:50am,Michal,TBA
4850,HPM,554-1,Quality Improvement MethHlth Care,Tu,5:00pm,7:50pm,Michael OToole,TBA
4851,ISOM,354-1101,Strategic Modeling and Social Dynamics,TuTh,11:30am,12:45pm,Michael Prietula,Goizueta Business School 421
4854,JPN,232-1,Language Usage in Japanese Society,MW,10:00am,11:15am,Mizuki Mazzotta,Woodruff Library 875
4855,JPN,351-1,Business Japanese,MW,1:00pm,2:15pm,Mizuki Mazzotta,Ignatius Few Building_131
4856,JS,225-1,Introduction to Judaism,TuTh,11:30am,12:45pm,Michael Berger,Emerson Chemistry Bldg. E363
4859,LAW,605-001,Alternative Dispute Resolution,M,2:15pm,5:15pm,Michael Athans,Gambrell Hall 5A
4860,LAW,605-002,Alternative Dispute Resolution,Th,2:15pm,5:15pm,Michael Athans,Gambrell Hall 5A
4861,LAW,617A-001,Advanced Commercial Real Estate,Th,2:00pm,5:00pm,David Minkin,Gambrell Hall 5G
4862,LAW,656-002,Negotiations,Tu,6:15pm,8:15pm,Denise Miller,Gambrell Hall 1B
